gene_id	sample_id	corrected_count
GENE_00467	Treatment_Batch1_Rep2	1107.003109
GENE_00467	Treatment_Batch1_Rep5	1142.252951
GENE_00467	Treatment_Batch2_Rep1	1051.263692
GENE_00467	Treatment_Batch2_Rep4	1054.301784
GENE_00467	Treatment_Batch3_Rep3	1161.693243
GENE_00467	Treatment_Batch3_Rep6	1190.315247
GENE_00468	Control_Batch1_Rep1	2895.705768
GENE_00468	Control_Batch1_Rep4	2981.602034
GENE_00468	Control_Batch2_Rep3	2790.770612
GENE_00468	Control_Batch2_Rep6	2859.879254
GENE_00468	Control_Batch3_Rep2	3175.395817
GENE_00468	Control_Batch3_Rep5	3094.553657
GENE_00468	Treatment_Batch1_Rep2	2957.485114
GENE_00468	Treatment_Batch1_Rep5	3064.106346
GENE_00468	Treatment_Batch2_Rep1	2893.906185
GENE_00468	Treatment_Batch2_Rep4	2872.375161
GENE_00468	Treatment_Batch3_Rep3	3253.359002
GENE_00468	Treatment_Batch3_Rep6	3233.715421
GENE_00469	Control_Batch1_Rep1	53.141415
GENE_00469	Control_Batch1_Rep4	45.251970
GENE_00469	Control_Batch2_Rep3	60.118641
GENE_00469	Control_Batch2_Rep6	59.979618
GENE_00469	Control_Batch3_Rep2	64.285320
GENE_00469	Control_Batch3_Rep5	50.705940
GENE_00469	Treatment_Batch1_Rep2	68.802605
GENE_00469	Treatment_Batch1_Rep5	52.246548
GENE_00469	Treatment_Batch2_Rep1	59.271992
GENE_00469	Treatment_Batch2_Rep4	57.460416
GENE_00469	Treatment_Batch3_Rep3	44.799341
GENE_00469	Treatment_Batch3_Rep6	44.656071
GENE_00470	Control_Batch1_Rep1	1454.871561
GENE_00470	Control_Batch1_Rep4	1514.432602
GENE_00470	Control_Batch2_Rep3	1256.796017
GENE_00470	Control_Batch2_Rep6	1394.207089
GENE_00470	Control_Batch3_Rep2	1484.542395
GENE_00470	Control_Batch3_Rep5	1476.437649
GENE_00470	Treatment_Batch1_Rep2	1506.468980
GENE_00470	Treatment_Batch1_Rep5	1426.023415
GENE_00470	Treatment_Batch2_Rep1	1367.163872
GENE_00470	Treatment_Batch2_Rep4	1419.078581
GENE_00470	Treatment_Batch3_Rep3	1574.156136
GENE_00470	Treatment_Batch3_Rep6	1573.741505
GENE_00471	Control_Batch1_Rep1	43.114733
GENE_00471	Control_Batch1_Rep4	51.285566
GENE_00471	Control_Batch2_Rep3	39.235324
GENE_00471	Control_Batch2_Rep6	43.389511
GENE_00471	Control_Batch3_Rep2	32.890164
GENE_00471	Control_Batch3_Rep5	44.740535
GENE_00471	Treatment_Batch1_Rep2	23.618805
GENE_00471	Treatment_Batch1_Rep5	18.439958
GENE_00471	Treatment_Batch2_Rep1	24.099601
GENE_00471	Treatment_Batch2_Rep4	21.305547
GENE_00471	Treatment_Batch3_Rep3	12.358439
GENE_00471	Treatment_Batch3_Rep6	24.637832
GENE_00472	Control_Batch1_Rep1	1.002668
GENE_00472	Control_Batch1_Rep4	4.022397
GENE_00472	Control_Batch2_Rep3	0.632828
GENE_00472	Control_Batch2_Rep6	0.638081
GENE_00472	Control_Batch3_Rep2	1.495008
GENE_00472	Control_Batch3_Rep5	1.491351
GENE_00472	Treatment_Batch1_Rep2	7.188332
GENE_00472	Treatment_Batch1_Rep5	2.048884
GENE_00472	Treatment_Batch2_Rep1	2.605363
GENE_00472	Treatment_Batch2_Rep4	5.164981
GENE_00472	Treatment_Batch3_Rep3	3.089609
GENE_00472	Treatment_Batch3_Rep6	6.159458
GENE_00473	Control_Batch1_Rep1	31.082714
GENE_00473	Control_Batch1_Rep4	34.190377
GENE_00473	Control_Batch2_Rep3	35.438357
GENE_00473	Control_Batch2_Rep6	32.542133
GENE_00473	Control_Batch3_Rep2	31.395156
GENE_00473	Control_Batch3_Rep5	37.283779
GENE_00473	Treatment_Batch1_Rep2	21.564996
GENE_00473	Treatment_Batch1_Rep5	21.513284
GENE_00473	Treatment_Batch2_Rep1	20.842898
GENE_00473	Treatment_Batch2_Rep4	15.494944
GENE_00473	Treatment_Batch3_Rep3	23.172073
GENE_00473	Treatment_Batch3_Rep6	10.779051
GENE_00474	Control_Batch1_Rep1	72.192111
GENE_00474	Control_Batch1_Rep4	76.425550
GENE_00474	Control_Batch2_Rep3	59.485814
GENE_00474	Control_Batch2_Rep6	59.341537
GENE_00474	Control_Batch3_Rep2	77.740387
GENE_00474	Control_Batch3_Rep5	61.145398
GENE_00474	Treatment_Batch1_Rep2	135.551401
GENE_00474	Treatment_Batch1_Rep5	128.055264
GENE_00474	Treatment_Batch2_Rep1	117.241304
GENE_00474	Treatment_Batch2_Rep4	119.440190
GENE_00474	Treatment_Batch3_Rep3	176.107752
GENE_00474	Treatment_Batch3_Rep6	140.127668
GENE_00475	Control_Batch1_Rep1	137.365544
GENE_00475	Control_Batch1_Rep4	135.755911
GENE_00475	Control_Batch2_Rep3	143.019084
GENE_00475	Control_Batch2_Rep6	139.739749
GENE_00475	Control_Batch3_Rep2	116.610581
GENE_00475	Control_Batch3_Rep5	126.764848
GENE_00475	Treatment_Batch1_Rep2	77.017842
GENE_00475	Treatment_Batch1_Rep5	85.028695
GENE_00475	Treatment_Batch2_Rep1	75.555507
GENE_00475	Treatment_Batch2_Rep4	73.600982
GENE_00475	Treatment_Batch3_Rep3	78.785047
GENE_00475	Treatment_Batch3_Rep6	56.974986
GENE_00476	Control_Batch1_Rep1	21.056032
GENE_00476	Control_Batch1_Rep4	30.167980
GENE_00476	Control_Batch2_Rep3	18.352006
GENE_00476	Control_Batch2_Rep6	22.332837
GENE_00476	Control_Batch3_Rep2	20.930105
GENE_00476	Control_Batch3_Rep5	28.335672
GENE_00476	Treatment_Batch1_Rep2	14.376664
GENE_00476	Treatment_Batch1_Rep5	24.586611
GENE_00476	Treatment_Batch2_Rep1	22.145579
GENE_00476	Treatment_Batch2_Rep4	23.888038
GENE_00476	Treatment_Batch3_Rep3	23.172073
GENE_00476	Treatment_Batch3_Rep6	9.239187
GENE_00477	Control_Batch1_Rep1	29.077378
GENE_00477	Control_Batch1_Rep4	40.223973
GENE_00477	Control_Batch2_Rep3	32.274218
GENE_00477	Control_Batch2_Rep6	38.284863
GENE_00477	Control_Batch3_Rep2	32.890164
GENE_00477	Control_Batch3_Rep5	44.740535
GENE_00477	Treatment_Batch1_Rep2	40.049278
GENE_00477	Treatment_Batch1_Rep5	33.806590
GENE_00477	Treatment_Batch2_Rep1	32.567029
GENE_00477	Treatment_Batch2_Rep4	24.533661
GENE_00477	Treatment_Batch3_Rep3	41.709731
GENE_00477	Treatment_Batch3_Rep6	32.337155
GENE_00478	Control_Batch1_Rep1	3038.084653
GENE_00478	Control_Batch1_Rep4	3105.290753
GENE_00478	Control_Batch2_Rep3	2876.202365
GENE_00478	Control_Batch2_Rep6	2924.963521
GENE_00478	Control_Batch3_Rep2	3135.030616
GENE_00478	Control_Batch3_Rep5	3236.232017
GENE_00478	Treatment_Batch1_Rep2	3165.946739
GENE_00478	Treatment_Batch1_Rep5	3121.475104
GENE_00478	Treatment_Batch2_Rep1	2907.584337
GENE_00478	Treatment_Batch2_Rep4	2985.359125
GENE_00478	Treatment_Batch3_Rep3	3202.380443
GENE_00478	Treatment_Batch3_Rep6	3269.132304
GENE_00479	Control_Batch1_Rep1	7.018677
GENE_00479	Control_Batch1_Rep4	7.039195
GENE_00479	Control_Batch2_Rep3	6.328278
GENE_00479	Control_Batch2_Rep6	11.485459
GENE_00479	Control_Batch3_Rep2	8.970045
GENE_00479	Control_Batch3_Rep5	10.439458
GENE_00479	Treatment_Batch1_Rep2	8.215236
GENE_00479	Treatment_Batch1_Rep5	9.219979
GENE_00479	Treatment_Batch2_Rep1	7.164746
GENE_00479	Treatment_Batch2_Rep4	12.266830
GENE_00479	Treatment_Batch3_Rep3	9.268829
GENE_00479	Treatment_Batch3_Rep6	3.079729
GENE_00480	Control_Batch1_Rep1	93.248143
GENE_00480	Control_Batch1_Rep4	101.565533
GENE_00480	Control_Batch2_Rep3	108.213555
GENE_00480	Control_Batch2_Rep6	111.664184
GENE_00480	Control_Batch3_Rep2	100.165499
GENE_00480	Control_Batch3_Rep5	92.463772
GENE_00480	Treatment_Batch1_Rep2	104.744264
GENE_00480	Treatment_Batch1_Rep5	98.346442
GENE_00480	Treatment_Batch2_Rep1	84.022934
GENE_00480	Treatment_Batch2_Rep4	89.095926
GENE_00480	Treatment_Batch3_Rep3	97.322706
GENE_00480	Treatment_Batch3_Rep6	107.790514
GENE_00481	Control_Batch1_Rep1	4.010673
GENE_00481	Control_Batch1_Rep4	3.016798
GENE_00481	Control_Batch2_Rep3	8.226762
GENE_00481	Control_Batch2_Rep6	5.742729
GENE_00481	Control_Batch3_Rep2	4.485023
GENE_00481	Control_Batch3_Rep5	1.491351
GENE_00481	Treatment_Batch1_Rep2	2.053809
GENE_00481	Treatment_Batch1_Rep5	1.024442
GENE_00481	Treatment_Batch2_Rep1	1.954022
GENE_00481	Treatment_Batch2_Rep4	1.291246
GENE_00481	Treatment_Batch3_Rep3	3.089609
GENE_00481	Treatment_Batch3_Rep6	3.079729
GENE_00482	Control_Batch1_Rep1	512.363451
GENE_00482	Control_Batch1_Rep4	535.984447
GENE_00482	Control_Batch2_Rep3	498.035481
GENE_00482	Control_Batch2_Rep6	533.435756
GENE_00482	Control_Batch3_Rep2	569.597838
GENE_00482	Control_Batch3_Rep5	535.395066
GENE_00482	Treatment_Batch1_Rep2	1075.169068
GENE_00482	Treatment_Batch1_Rep5	1115.617456
GENE_00482	Treatment_Batch2_Rep1	989.386337
GENE_00482	Treatment_Batch2_Rep4	1014.273180
GENE_00482	Treatment_Batch3_Rep3	1136.976366
GENE_00482	Treatment_Batch3_Rep6	1150.278772
GENE_00483	Control_Batch1_Rep1	1775.725386
GENE_00483	Control_Batch1_Rep4	1911.644340
GENE_00483	Control_Batch2_Rep3	1747.870392
GENE_00483	Control_Batch2_Rep6	1735.580449
GENE_00483	Control_Batch3_Rep2	1977.894852
GENE_00483	Control_Batch3_Rep5	1935.773805
GENE_00483	Treatment_Batch1_Rep2	934.483144
GENE_00483	Treatment_Batch1_Rep5	928.144550
GENE_00483	Treatment_Batch2_Rep1	898.198656
GENE_00483	Treatment_Batch2_Rep4	883.857405
GENE_00483	Treatment_Batch3_Rep3	993.309515
GENE_00483	Treatment_Batch3_Rep6	980.893678
GENE_00484	Control_Batch1_Rep1	90.240138
GENE_00484	Control_Batch1_Rep4	108.604728
GENE_00484	Control_Batch2_Rep3	118.338799
GENE_00484	Control_Batch2_Rep6	107.835697
GENE_00484	Control_Batch3_Rep2	121.095603
GENE_00484	Control_Batch3_Rep5	138.695658
GENE_00484	Treatment_Batch1_Rep2	215.649956
GENE_00484	Treatment_Batch1_Rep5	249.963874
GENE_00484	Treatment_Batch2_Rep1	215.593731
GENE_00484	Treatment_Batch2_Rep4	223.385436
GENE_00484	Treatment_Batch3_Rep3	262.616824
GENE_00484	Treatment_Batch3_Rep6	255.617505
GENE_00485	Control_Batch1_Rep1	2339.224916
GENE_00485	Control_Batch1_Rep4	2243.492121
GENE_00485	Control_Batch2_Rep3	2177.560471
GENE_00485	Control_Batch2_Rep6	2094.820079
GENE_00485	Control_Batch3_Rep2	2400.981959
GENE_00485	Control_Batch3_Rep5	2220.621877
GENE_00485	Treatment_Batch1_Rep2	1167.590477
GENE_00485	Treatment_Batch1_Rep5	1091.030845
GENE_00485	Treatment_Batch2_Rep1	1104.022278
GENE_00485	Treatment_Batch2_Rep4	1053.656162
GENE_00485	Treatment_Batch3_Rep3	1208.037388
GENE_00485	Treatment_Batch3_Rep6	1182.615925
GENE_00486	Control_Batch1_Rep1	9.024014
GENE_00486	Control_Batch1_Rep4	13.072791
GENE_00486	Control_Batch2_Rep3	6.328278
GENE_00486	Control_Batch2_Rep6	7.018892
GENE_00486	Control_Batch3_Rep2	19.435097
GENE_00486	Control_Batch3_Rep5	11.930810
GENE_00486	Treatment_Batch1_Rep2	6.161427
GENE_00486	Treatment_Batch1_Rep5	12.293305
GENE_00486	Treatment_Batch2_Rep1	9.770109
GENE_00486	Treatment_Batch2_Rep4	9.038717
GENE_00486	Treatment_Batch3_Rep3	13.903243
GENE_00486	Treatment_Batch3_Rep6	13.858780
GENE_00487	Control_Batch1_Rep1	963.564142
GENE_00487	Control_Batch1_Rep4	1037.778516
GENE_00487	Control_Batch2_Rep3	915.701831
GENE_00487	Control_Batch2_Rep6	959.035814
GENE_00487	Control_Batch3_Rep2	982.219893
GENE_00487	Control_Batch3_Rep5	1029.032300
GENE_00487	Treatment_Batch1_Rep2	1059.765499
GENE_00487	Treatment_Batch1_Rep5	937.364529
GENE_00487	Treatment_Batch2_Rep1	955.516627
GENE_00487	Treatment_Batch2_Rep4	960.686501
GENE_00487	Treatment_Batch3_Rep3	1082.908196
GENE_00487	Treatment_Batch3_Rep6	1091.763921
GENE_00488	Control_Batch1_Rep1	306.816470
GENE_00488	Control_Batch1_Rep4	332.853381
GENE_00488	Control_Batch2_Rep3	327.171974
GENE_00488	Control_Batch2_Rep6	338.821036
GENE_00488	Control_Batch3_Rep2	319.931594
GENE_00488	Control_Batch3_Rep5	402.664813
GENE_00488	Treatment_Batch1_Rep2	344.013025
GENE_00488	Treatment_Batch1_Rep5	375.970254
GENE_00488	Treatment_Batch2_Rep1	321.110905
GENE_00488	Treatment_Batch2_Rep4	328.621928
GENE_00488	Treatment_Batch3_Rep3	389.290821
GENE_00488	Treatment_Batch3_Rep6	349.549239
GENE_00489	Control_Batch1_Rep1	30.080046
GENE_00489	Control_Batch1_Rep4	11.061593
GENE_00489	Control_Batch2_Rep3	19.617661
GENE_00489	Control_Batch2_Rep6	22.970917
GENE_00489	Control_Batch3_Rep2	23.920119
GENE_00489	Control_Batch3_Rep5	17.896214
GENE_00489	Treatment_Batch1_Rep2	17.457377
GENE_00489	Treatment_Batch1_Rep5	14.342190
GENE_00489	Treatment_Batch2_Rep1	24.099601
GENE_00489	Treatment_Batch2_Rep4	20.014302
GENE_00489	Treatment_Batch3_Rep3	26.261682
GENE_00489	Treatment_Batch3_Rep6	24.637832
GENE_00490	Control_Batch1_Rep1	198.528304
GENE_00490	Control_Batch1_Rep4	208.159063
GENE_00490	Control_Batch2_Rep3	185.418546
GENE_00490	Control_Batch2_Rep6	199.081287
GENE_00490	Control_Batch3_Rep2	210.796050
GENE_00490	Control_Batch3_Rep5	208.789162
GENE_00490	Treatment_Batch1_Rep2	183.815915
GENE_00490	Treatment_Batch1_Rep5	185.424022
GENE_00490	Treatment_Batch2_Rep1	184.980724
GENE_00490	Treatment_Batch2_Rep4	187.230568
GENE_00490	Treatment_Batch3_Rep3	217.817483
GENE_00490	Treatment_Batch3_Rep6	200.182383
GENE_00491	Control_Batch1_Rep1	156.416240
GENE_00491	Control_Batch1_Rep4	170.951887
GENE_00491	Control_Batch2_Rep3	130.995356
GENE_00491	Control_Batch2_Rep6	146.120560
GENE_00491	Control_Batch3_Rep2	149.500745
GENE_00491	Control_Batch3_Rep5	156.591872
GENE_00491	Treatment_Batch1_Rep2	79.071651
GENE_00491	Treatment_Batch1_Rep5	82.979811
GENE_00491	Treatment_Batch2_Rep1	76.206847
GENE_00491	Treatment_Batch2_Rep4	67.144756
GENE_00491	Treatment_Batch3_Rep3	78.785047
GENE_00491	Treatment_Batch3_Rep6	70.833766
GENE_00492	Control_Batch1_Rep1	959.553469
GENE_00492	Control_Batch1_Rep4	925.151390
GENE_00492	Control_Batch2_Rep3	844.192290
GENE_00492	Control_Batch2_Rep6	918.836708
GENE_00492	Control_Batch3_Rep2	1007.635019
GENE_00492	Control_Batch3_Rep5	887.353941
GENE_00492	Treatment_Batch1_Rep2	1823.782487
GENE_00492	Treatment_Batch1_Rep5	1872.680174
GENE_00492	Treatment_Batch2_Rep1	1767.086987
GENE_00492	Treatment_Batch2_Rep4	1739.953036
GENE_00492	Treatment_Batch3_Rep3	1978.895006
GENE_00492	Treatment_Batch3_Rep6	1947.928576
GENE_00493	Control_Batch1_Rep1	59.157424
GENE_00493	Control_Batch1_Rep4	63.352758
GENE_00493	Control_Batch2_Rep3	48.727741
GENE_00493	Control_Batch2_Rep6	64.446185
GENE_00493	Control_Batch3_Rep2	64.285320
GENE_00493	Control_Batch3_Rep5	67.110803
GENE_00493	Treatment_Batch1_Rep2	28.753328
GENE_00493	Treatment_Batch1_Rep5	46.099895
GENE_00493	Treatment_Batch2_Rep1	29.961666
GENE_00493	Treatment_Batch2_Rep4	27.116151
GENE_00493	Treatment_Batch3_Rep3	41.709731
GENE_00493	Treatment_Batch3_Rep6	35.416883
GENE_00494	Control_Batch1_Rep1	1102.935022
GENE_00494	Control_Batch1_Rep4	1214.763999
GENE_00494	Control_Batch2_Rep3	1072.010298
GENE_00494	Control_Batch2_Rep6	1057.300295
GENE_00494	Control_Batch3_Rep2	1160.125779
GENE_00494	Control_Batch3_Rep5	1175.184714
GENE_00494	Treatment_Batch1_Rep2	2270.485968
GENE_00494	Treatment_Batch1_Rep5	2390.023439
GENE_00494	Treatment_Batch2_Rep1	2228.887456
GENE_00494	Treatment_Batch2_Rep4	2225.461268
GENE_00494	Treatment_Batch3_Rep3	2658.609137
GENE_00494	Treatment_Batch3_Rep6	2531.537215
GENE_00495	Control_Batch1_Rep1	2102.595220
GENE_00495	Control_Batch1_Rep4	2093.657820
GENE_00495	Control_Batch2_Rep3	1927.593488
GENE_00495	Control_Batch2_Rep6	1944.232951
GENE_00495	Control_Batch3_Rep2	2172.245820
GENE_00495	Control_Batch3_Rep5	2163.950532
GENE_00495	Treatment_Batch1_Rep2	1041.281217
GENE_00495	Treatment_Batch1_Rep5	1075.664214
GENE_00495	Treatment_Batch2_Rep1	997.853765
GENE_00495	Treatment_Batch2_Rep4	1003.943218
GENE_00495	Treatment_Batch3_Rep3	1138.521170
GENE_00495	Treatment_Batch3_Rep6	1128.720668
GENE_00496	Control_Batch1_Rep1	1034.753585
GENE_00496	Control_Batch1_Rep4	1009.621734
GENE_00496	Control_Batch2_Rep3	1009.993174
GENE_00496	Control_Batch2_Rep6	982.006732
GENE_00496	Control_Batch3_Rep2	1030.060130
GENE_00496	Control_Batch3_Rep5	1093.160400
GENE_00496	Treatment_Batch1_Rep2	1058.738595
GENE_00496	Treatment_Batch1_Rep5	1062.346466
GENE_00496	Treatment_Batch2_Rep1	981.570250
GENE_00496	Treatment_Batch2_Rep4	951.647784
GENE_00496	Treatment_Batch3_Rep3	1144.700389
GENE_00496	Treatment_Batch3_Rep6	1137.959856
GENE_00497	Control_Batch1_Rep1	11.029350
GENE_00497	Control_Batch1_Rep4	17.095189
GENE_00497	Control_Batch2_Rep3	17.086350
GENE_00497	Control_Batch2_Rep6	16.590107
GENE_00497	Control_Batch3_Rep2	14.950074
GENE_00497	Control_Batch3_Rep5	25.352969
GENE_00497	Treatment_Batch1_Rep2	20.538091
GENE_00497	Treatment_Batch1_Rep5	19.464400
GENE_00497	Treatment_Batch2_Rep1	14.980833
GENE_00497	Treatment_Batch2_Rep4	19.368680
GENE_00497	Treatment_Batch3_Rep3	15.448048
GENE_00497	Treatment_Batch3_Rep6	13.858780
GENE_00498	Control_Batch1_Rep1	622.656954
GENE_00498	Control_Batch1_Rep4	628.499586
GENE_00498	Control_Batch2_Rep3	614.475797
GENE_00498	Control_Batch2_Rep6	606.815076
GENE_00498	Control_Batch3_Rep2	621.923098
GENE_00498	Control_Batch3_Rep5	618.910732
GENE_00498	Treatment_Batch1_Rep2	688.026051
GENE_00498	Treatment_Batch1_Rep5	645.398528
GENE_00498	Treatment_Batch2_Rep1	615.516846
GENE_00498	Treatment_Batch2_Rep4	605.594044
GENE_00498	Treatment_Batch3_Rep3	679.714132
GENE_00498	Treatment_Batch3_Rep6	688.319426
GENE_00499	Control_Batch1_Rep1	198.528304
GENE_00499	Control_Batch1_Rep4	203.131066
GENE_00499	Control_Batch2_Rep3	213.895797
GENE_00499	Control_Batch2_Rep6	208.014422
GENE_00499	Control_Batch3_Rep2	231.726154
GENE_00499	Control_Batch3_Rep5	222.211323
GENE_00499	Treatment_Batch1_Rep2	231.053525
GENE_00499	Treatment_Batch1_Rep5	239.719453
GENE_00499	Treatment_Batch2_Rep1	224.712499
GENE_00499	Treatment_Batch2_Rep4	217.574832
GENE_00499	Treatment_Batch3_Rep3	244.079165
GENE_00499	Treatment_Batch3_Rep6	238.678995
GENE_00500	Control_Batch1_Rep1	277.739092
GENE_00500	Control_Batch1_Rep4	330.842182
GENE_00500	Control_Batch2_Rep3	299.960379
GENE_00500	Control_Batch2_Rep6	287.136471
GENE_00500	Control_Batch3_Rep2	321.426601
GENE_00500	Control_Batch3_Rep5	363.889683
GENE_00500	Treatment_Batch1_Rep2	314.232793
GENE_00500	Treatment_Batch1_Rep5	311.430401
GENE_00500	Treatment_Batch2_Rep1	285.287173
GENE_00500	Treatment_Batch2_Rep4	305.379512
GENE_00500	Treatment_Batch3_Rep3	349.125895
GENE_00500	Treatment_Batch3_Rep6	357.248561
GENE_00501	Control_Batch1_Rep1	6945.482637
GENE_00501	Control_Batch1_Rep4	6940.646625
GENE_00501	Control_Batch2_Rep3	6540.908174
GENE_00501	Control_Batch2_Rep6	6663.480376
GENE_00501	Control_Batch3_Rep2	7361.416668
GENE_00501	Control_Batch3_Rep5	7258.406094
GENE_00501	Treatment_Batch1_Rep2	3509.959764
GENE_00501	Treatment_Batch1_Rep5	3593.742916
GENE_00501	Treatment_Batch2_Rep1	3427.354118
GENE_00501	Treatment_Batch2_Rep4	3247.481920
GENE_00501	Treatment_Batch3_Rep3	3814.123160
GENE_00501	Treatment_Batch3_Rep6	3935.893627
GENE_00502	Control_Batch1_Rep1	165.440253
GENE_00502	Control_Batch1_Rep4	193.075073
GENE_00502	Control_Batch2_Rep3	149.980190
GENE_00502	Control_Batch2_Rep6	163.348748
GENE_00502	Control_Batch3_Rep2	171.925857
GENE_00502	Control_Batch3_Rep5	195.367002
GENE_00502	Treatment_Batch1_Rep2	292.667798
GENE_00502	Treatment_Batch1_Rep5	338.065896
GENE_00502	Treatment_Batch2_Rep1	319.808223
GENE_00502	Treatment_Batch2_Rep4	331.204418
GENE_00502	Treatment_Batch3_Rep3	341.401871
GENE_00502	Treatment_Batch3_Rep6	335.690458
GENE_00503	Control_Batch1_Rep1	75.200115
GENE_00503	Control_Batch1_Rep4	86.481543
GENE_00503	Control_Batch2_Rep3	80.369131
GENE_00503	Control_Batch2_Rep6	88.693265
GENE_00503	Control_Batch3_Rep2	73.255365
GENE_00503	Control_Batch3_Rep5	93.955124
GENE_00503	Treatment_Batch1_Rep2	53.399037
GENE_00503	Treatment_Batch1_Rep5	37.904358
GENE_00503	Treatment_Batch2_Rep1	44.291159
GENE_00503	Treatment_Batch2_Rep4	40.674227
GENE_00503	Treatment_Batch3_Rep3	47.888950
GENE_00503	Treatment_Batch3_Rep6	38.496612
GENE_00504	Control_Batch1_Rep1	21144.267048
GENE_00504	Control_Batch1_Rep4	21038.143731
GENE_00504	Control_Batch2_Rep3	19757.516843
GENE_00504	Control_Batch2_Rep6	19971.298700
GENE_00504	Control_Batch3_Rep2	21975.114460
GENE_00504	Control_Batch3_Rep5	21643.979383
GENE_00504	Treatment_Batch1_Rep2	42814.731554
GENE_00504	Treatment_Batch1_Rep5	42803.240171
GENE_00504	Treatment_Batch2_Rep1	40706.180722
GENE_00504	Treatment_Batch2_Rep4	40645.173811
GENE_00504	Treatment_Batch3_Rep3	45054.233286
GENE_00504	Treatment_Batch3_Rep6	44847.013297
GENE_00505	Control_Batch1_Rep1	421.120645
GENE_00505	Control_Batch1_Rep4	402.239735
GENE_00505	Control_Batch2_Rep3	392.353238
GENE_00505	Control_Batch2_Rep6	386.677115
GENE_00505	Control_Batch3_Rep2	385.711921
GENE_00505	Control_Batch3_Rep5	407.138867
GENE_00505	Treatment_Batch1_Rep2	179.708297
GENE_00505	Treatment_Batch1_Rep5	207.961748
GENE_00505	Treatment_Batch2_Rep1	199.961557
GENE_00505	Treatment_Batch2_Rep4	218.866078
GENE_00505	Treatment_Batch3_Rep3	220.907092
GENE_00505	Treatment_Batch3_Rep6	235.599267
GENE_00506	Control_Batch1_Rep1	53.141415
GENE_00506	Control_Batch1_Rep4	47.263169
GENE_00506	Control_Batch2_Rep3	52.524708
GENE_00506	Control_Batch2_Rep6	36.370620
GENE_00506	Control_Batch3_Rep2	29.900149
GENE_00506	Control_Batch3_Rep5	61.145398
GENE_00506	Treatment_Batch1_Rep2	50.318323
GENE_00506	Treatment_Batch1_Rep5	48.148779
GENE_00506	Treatment_Batch2_Rep1	45.593840
GENE_00506	Treatment_Batch2_Rep4	52.941058
GENE_00506	Treatment_Batch3_Rep3	50.978559
GENE_00506	Treatment_Batch3_Rep6	40.036477
GENE_00507	Control_Batch1_Rep1	12.032018
GENE_00507	Control_Batch1_Rep4	13.072791
GENE_00507	Control_Batch2_Rep3	12.656556
GENE_00507	Control_Batch2_Rep6	16.590107
GENE_00507	Control_Batch3_Rep2	13.455068
GENE_00507	Control_Batch3_Rep5	13.422161
GENE_00507	Treatment_Batch1_Rep2	10.269046
GENE_00507	Treatment_Batch1_Rep5	9.219979
GENE_00507	Treatment_Batch2_Rep1	13.678152
GENE_00507	Treatment_Batch2_Rep4	12.912453
GENE_00507	Treatment_Batch3_Rep3	16.992853
GENE_00507	Treatment_Batch3_Rep6	21.558102
GENE_00508	Control_Batch1_Rep1	354.944544
GENE_00508	Control_Batch1_Rep4	336.875778
GENE_00508	Control_Batch2_Rep3	345.523980
GENE_00508	Control_Batch2_Rep6	351.582657
GENE_00508	Control_Batch3_Rep2	357.306780
GENE_00508	Control_Batch3_Rep5	384.768599
GENE_00508	Treatment_Batch1_Rep2	354.282071
GENE_00508	Treatment_Batch1_Rep5	385.190233
GENE_00508	Treatment_Batch2_Rep1	355.631956
GENE_00508	Treatment_Batch2_Rep4	355.738079
