gene_id	sample_id	normalized_count
GENE_00585	Treatment_Batch1_Rep2	329.636362
GENE_00585	Treatment_Batch1_Rep5	297.088211
GENE_00585	Treatment_Batch2_Rep1	320.870937
GENE_00585	Treatment_Batch2_Rep4	331.646160
GENE_00585	Treatment_Batch3_Rep3	347.213279
GENE_00585	Treatment_Batch3_Rep6	293.307521
GENE_00586	Control_Batch1_Rep1	3.008005
GENE_00586	Control_Batch1_Rep4	8.044795
GENE_00586	Control_Batch2_Rep3	2.664538
GENE_00586	Control_Batch2_Rep6	1.343329
GENE_00586	Control_Batch3_Rep2	1.423817
GENE_00586	Control_Batch3_Rep5	2.840669
GENE_00586	Treatment_Batch1_Rep2	4.107618
GENE_00586	Treatment_Batch1_Rep5	3.073326
GENE_00586	Treatment_Batch2_Rep1	4.113730
GENE_00586	Treatment_Batch2_Rep4	6.116425
GENE_00586	Treatment_Batch3_Rep3	5.884971
GENE_00586	Treatment_Batch3_Rep6	8.799226
GENE_00587	Control_Batch1_Rep1	135.360207
GENE_00587	Control_Batch1_Rep4	169.946288
GENE_00587	Control_Batch2_Rep3	159.206153
GENE_00587	Control_Batch2_Rep6	140.377830
GENE_00587	Control_Batch3_Rep2	160.891278
GENE_00587	Control_Batch3_Rep5	142.033444
GENE_00587	Treatment_Batch1_Rep2	162.250919
GENE_00587	Treatment_Batch1_Rep5	121.908611
GENE_00587	Treatment_Batch2_Rep1	144.666170
GENE_00587	Treatment_Batch2_Rep4	149.512613
GENE_00587	Treatment_Batch3_Rep3	179.491610
GENE_00587	Treatment_Batch3_Rep6	177.451050
GENE_00588	Control_Batch1_Rep1	76.202783
GENE_00588	Control_Batch1_Rep4	86.481543
GENE_00588	Control_Batch2_Rep3	86.597489
GENE_00588	Control_Batch2_Rep6	92.689668
GENE_00588	Control_Batch3_Rep2	75.462281
GENE_00588	Control_Batch3_Rep5	72.437056
GENE_00588	Treatment_Batch1_Rep2	105.771169
GENE_00588	Treatment_Batch1_Rep5	85.028695
GENE_00588	Treatment_Batch2_Rep1	88.445194
GENE_00588	Treatment_Batch2_Rep4	89.027965
GENE_00588	Treatment_Batch3_Rep3	77.975864
GENE_00588	Treatment_Batch3_Rep6	80.659568
GENE_00589	Control_Batch1_Rep1	6.016009
GENE_00589	Control_Batch1_Rep4	11.061593
GENE_00589	Control_Batch2_Rep3	10.658152
GENE_00589	Control_Batch2_Rep6	7.388307
GENE_00589	Control_Batch3_Rep2	12.814350
GENE_00589	Control_Batch3_Rep5	9.942341
GENE_00589	Treatment_Batch1_Rep2	11.295950
GENE_00589	Treatment_Batch1_Rep5	11.268863
GENE_00589	Treatment_Batch2_Rep1	9.598703
GENE_00589	Treatment_Batch2_Rep4	9.514439
GENE_00589	Treatment_Batch3_Rep3	13.241184
GENE_00589	Treatment_Batch3_Rep6	11.732301
GENE_00590	Control_Batch1_Rep1	2.005336
GENE_00590	Control_Batch1_Rep4	1.005599
GENE_00590	Control_Batch2_Rep3	3.330673
GENE_00590	Control_Batch2_Rep6	0.000000
GENE_00590	Control_Batch3_Rep2	0.000000
GENE_00590	Control_Batch3_Rep5	1.420334
GENE_00590	Treatment_Batch1_Rep2	0.000000
GENE_00590	Treatment_Batch1_Rep5	0.000000
GENE_00590	Treatment_Batch2_Rep1	0.685622
GENE_00590	Treatment_Batch2_Rep4	1.359206
GENE_00590	Treatment_Batch3_Rep3	2.942485
GENE_00590	Treatment_Batch3_Rep6	1.466538
GENE_00591	Control_Batch1_Rep1	24.064037
GENE_00591	Control_Batch1_Rep4	29.162381
GENE_00591	Control_Batch2_Rep3	27.311516
GENE_00591	Control_Batch2_Rep6	35.598206
GENE_00591	Control_Batch3_Rep2	28.476332
GENE_00591	Control_Batch3_Rep5	35.508361
GENE_00591	Treatment_Batch1_Rep2	18.484282
GENE_00591	Treatment_Batch1_Rep5	11.268863
GENE_00591	Treatment_Batch2_Rep1	24.682380
GENE_00591	Treatment_Batch2_Rep4	16.310467
GENE_00591	Treatment_Batch3_Rep3	13.241184
GENE_00591	Treatment_Batch3_Rep6	17.598451
GENE_00592	Control_Batch1_Rep1	74.197447
GENE_00592	Control_Batch1_Rep4	72.403152
GENE_00592	Control_Batch2_Rep3	71.942529
GENE_00592	Control_Batch2_Rep6	64.479769
GENE_00592	Control_Batch3_Rep2	75.462281
GENE_00592	Control_Batch3_Rep5	53.972709
GENE_00592	Treatment_Batch1_Rep2	138.632115
GENE_00592	Treatment_Batch1_Rep5	144.446337
GENE_00592	Treatment_Batch2_Rep1	159.064225
GENE_00592	Treatment_Batch2_Rep4	149.512613
GENE_00592	Treatment_Batch3_Rep3	163.307941
GENE_00592	Treatment_Batch3_Rep6	134.921460
GENE_00593	Control_Batch1_Rep1	91.242806
GENE_00593	Control_Batch1_Rep4	85.475944
GENE_00593	Control_Batch2_Rep3	71.276395
GENE_00593	Control_Batch2_Rep6	92.018004
GENE_00593	Control_Batch3_Rep2	84.005180
GENE_00593	Control_Batch3_Rep5	92.321738
GENE_00593	Treatment_Batch1_Rep2	36.968564
GENE_00593	Treatment_Batch1_Rep5	54.295432
GENE_00593	Treatment_Batch2_Rep1	45.251030
GENE_00593	Treatment_Batch2_Rep4	43.494578
GENE_00593	Treatment_Batch3_Rep3	36.781068
GENE_00593	Treatment_Batch3_Rep6	33.730365
GENE_00594	Control_Batch1_Rep1	724.929110
GENE_00594	Control_Batch1_Rep4	786.378682
GENE_00594	Control_Batch2_Rep3	764.722440
GENE_00594	Control_Batch2_Rep6	765.697257
GENE_00594	Control_Batch3_Rep2	791.642038
GENE_00594	Control_Batch3_Rep5	757.038255
GENE_00594	Treatment_Batch1_Rep2	1507.495885
GENE_00594	Treatment_Batch1_Rep5	1543.834257
GENE_00594	Treatment_Batch2_Rep1	1586.528522
GENE_00594	Treatment_Batch2_Rep4	1522.310244
GENE_00594	Treatment_Batch3_Rep3	1578.643427
GENE_00594	Treatment_Batch3_Rep6	1636.655968
GENE_00595	Control_Batch1_Rep1	3.008005
GENE_00595	Control_Batch1_Rep4	4.022397
GENE_00595	Control_Batch2_Rep3	5.329076
GENE_00595	Control_Batch2_Rep6	4.701650
GENE_00595	Control_Batch3_Rep2	5.695266
GENE_00595	Control_Batch3_Rep5	0.000000
GENE_00595	Treatment_Batch1_Rep2	0.000000
GENE_00595	Treatment_Batch1_Rep5	3.073326
GENE_00595	Treatment_Batch2_Rep1	2.742487
GENE_00595	Treatment_Batch2_Rep4	4.077617
GENE_00595	Treatment_Batch3_Rep3	2.942485
GENE_00595	Treatment_Batch3_Rep6	2.933075
GENE_00596	Control_Batch1_Rep1	243.648373
GENE_00596	Control_Batch1_Rep4	189.052675
GENE_00596	Control_Batch2_Rep3	239.142296
GENE_00596	Control_Batch2_Rep6	233.739163
GENE_00596	Control_Batch3_Rep2	196.486693
GENE_00596	Control_Batch3_Rep5	231.514513
GENE_00596	Treatment_Batch1_Rep2	230.026620
GENE_00596	Treatment_Batch1_Rep5	219.230611
GENE_00596	Treatment_Batch2_Rep1	236.539473
GENE_00596	Treatment_Batch2_Rep4	237.860976
GENE_00596	Treatment_Batch3_Rep3	195.675280
GENE_00596	Treatment_Batch3_Rep6	222.913716
GENE_00597	Control_Batch1_Rep1	129.344198
GENE_00597	Control_Batch1_Rep4	134.750311
GENE_00597	Control_Batch2_Rep3	129.896233
GENE_00597	Control_Batch2_Rep6	141.721159
GENE_00597	Control_Batch3_Rep2	125.295862
GENE_00597	Control_Batch3_Rep5	122.148762
GENE_00597	Treatment_Batch1_Rep2	135.551401
GENE_00597	Treatment_Batch1_Rep5	119.859727
GENE_00597	Treatment_Batch2_Rep1	119.298169
GENE_00597	Treatment_Batch2_Rep4	135.240955
GENE_00597	Treatment_Batch3_Rep3	160.365455
GENE_00597	Treatment_Batch3_Rep6	136.387997
GENE_00598	Control_Batch1_Rep1	307.819138
GENE_00598	Control_Batch1_Rep4	333.858980
GENE_00598	Control_Batch2_Rep3	303.091211
GENE_00598	Control_Batch2_Rep6	296.203939
GENE_00598	Control_Batch3_Rep2	307.544389
GENE_00598	Control_Batch3_Rep5	362.185282
GENE_00598	Treatment_Batch1_Rep2	326.555648
GENE_00598	Treatment_Batch1_Rep5	274.550485
GENE_00598	Treatment_Batch2_Rep1	311.272234
GENE_00598	Treatment_Batch2_Rep4	334.364571
GENE_00598	Treatment_Batch3_Rep3	317.788425
GENE_00598	Treatment_Batch3_Rep6	324.104811
GENE_00599	Control_Batch1_Rep1	76.202783
GENE_00599	Control_Batch1_Rep4	66.369556
GENE_00599	Control_Batch2_Rep3	77.937740
GENE_00599	Control_Batch2_Rep6	92.018004
GENE_00599	Control_Batch3_Rep2	88.276630
GENE_00599	Control_Batch3_Rep5	80.959063
GENE_00599	Treatment_Batch1_Rep2	88.313792
GENE_00599	Treatment_Batch1_Rep5	79.906484
GENE_00599	Treatment_Batch2_Rep1	80.217734
GENE_00599	Treatment_Batch2_Rep4	76.795115
GENE_00599	Treatment_Batch3_Rep3	76.504621
GENE_00599	Treatment_Batch3_Rep6	67.460730
GENE_00600	Control_Batch1_Rep1	479.275401
GENE_00600	Control_Batch1_Rep4	463.581294
GENE_00600	Control_Batch2_Rep3	516.254261
GENE_00600	Control_Batch2_Rep6	483.598267
GENE_00600	Control_Batch3_Rep2	495.488182
GENE_00600	Control_Batch3_Rep5	482.913709
GENE_00600	Treatment_Batch1_Rep2	518.586800
GENE_00600	Treatment_Batch1_Rep5	523.489917
GENE_00600	Treatment_Batch2_Rep1	497.075704
GENE_00600	Treatment_Batch2_Rep4	494.071226
GENE_00600	Treatment_Batch3_Rep3	491.395065
GENE_00600	Treatment_Batch3_Rep6	479.557797
GENE_00601	Control_Batch1_Rep1	2.005336
GENE_00601	Control_Batch1_Rep4	0.000000
GENE_00601	Control_Batch2_Rep3	0.666135
GENE_00601	Control_Batch2_Rep6	2.014993
GENE_00601	Control_Batch3_Rep2	0.000000
GENE_00601	Control_Batch3_Rep5	0.000000
GENE_00601	Treatment_Batch1_Rep2	2.053809
GENE_00601	Treatment_Batch1_Rep5	2.048884
GENE_00601	Treatment_Batch2_Rep1	0.685622
GENE_00601	Treatment_Batch2_Rep4	0.679603
GENE_00601	Treatment_Batch3_Rep3	1.471243
GENE_00601	Treatment_Batch3_Rep6	0.000000
GENE_00602	Control_Batch1_Rep1	116.309511
GENE_00602	Control_Batch1_Rep4	160.895894
GENE_00602	Control_Batch2_Rep3	146.549597
GENE_00602	Control_Batch2_Rep6	122.242895
GENE_00602	Control_Batch3_Rep2	125.295862
GENE_00602	Control_Batch3_Rep5	137.772440
GENE_00602	Treatment_Batch1_Rep2	283.425657
GENE_00602	Treatment_Batch1_Rep5	286.843790
GENE_00602	Treatment_Batch2_Rep1	274.248664
GENE_00602	Treatment_Batch2_Rep4	289.510787
GENE_00602	Treatment_Batch3_Rep3	295.719784
GENE_00602	Treatment_Batch3_Rep6	278.642145
GENE_00603	Control_Batch1_Rep1	89.237470
GENE_00603	Control_Batch1_Rep4	100.559934
GENE_00603	Control_Batch2_Rep3	101.918583
GENE_00603	Control_Batch2_Rep6	77.241390
GENE_00603	Control_Batch3_Rep2	79.733730
GENE_00603	Control_Batch3_Rep5	85.220066
GENE_00603	Treatment_Batch1_Rep2	52.372132
GENE_00603	Treatment_Batch1_Rep5	36.879916
GENE_00603	Treatment_Batch2_Rep1	52.107246
GENE_00603	Treatment_Batch2_Rep4	48.931401
GENE_00603	Treatment_Batch3_Rep3	33.838582
GENE_00603	Treatment_Batch3_Rep6	45.462666
GENE_00604	Control_Batch1_Rep1	103.274825
GENE_00604	Control_Batch1_Rep4	112.627126
GENE_00604	Control_Batch2_Rep3	105.915390
GENE_00604	Control_Batch2_Rep6	91.346339
GENE_00604	Control_Batch3_Rep2	78.309914
GENE_00604	Control_Batch3_Rep5	103.684414
GENE_00604	Treatment_Batch1_Rep2	193.058056
GENE_00604	Treatment_Batch1_Rep5	201.815095
GENE_00604	Treatment_Batch2_Rep1	209.114606
GENE_00604	Treatment_Batch2_Rep4	191.647986
GENE_00604	Treatment_Batch3_Rep3	183.905339
GENE_00604	Treatment_Batch3_Rep6	236.112555
GENE_00605	Control_Batch1_Rep1	25.066705
GENE_00605	Control_Batch1_Rep4	29.162381
GENE_00605	Control_Batch2_Rep3	29.976054
GENE_00605	Control_Batch2_Rep6	29.553227
GENE_00605	Control_Batch3_Rep2	22.781066
GENE_00605	Control_Batch3_Rep5	31.247358
GENE_00605	Treatment_Batch1_Rep2	19.511187
GENE_00605	Treatment_Batch1_Rep5	20.488842
GENE_00605	Treatment_Batch2_Rep1	18.511785
GENE_00605	Treatment_Batch2_Rep4	22.426892
GENE_00605	Treatment_Batch3_Rep3	10.298699
GENE_00605	Treatment_Batch3_Rep6	10.265763
GENE_00606	Control_Batch1_Rep1	755.009156
GENE_00606	Control_Batch1_Rep4	751.182705
GENE_00606	Control_Batch2_Rep3	733.414117
GENE_00606	Control_Batch2_Rep6	706.590802
GENE_00606	Control_Batch3_Rep2	687.703425
GENE_00606	Control_Batch3_Rep5	703.065547
GENE_00606	Treatment_Batch1_Rep2	747.586515
GENE_00606	Treatment_Batch1_Rep5	727.353897
GENE_00606	Treatment_Batch2_Rep1	695.220364
GENE_00606	Treatment_Batch2_Rep4	708.825707
GENE_00606	Treatment_Batch3_Rep3	775.344908
GENE_00606	Treatment_Batch3_Rep6	780.198006
GENE_00607	Control_Batch1_Rep1	53.141415
GENE_00607	Control_Batch1_Rep4	33.184778
GENE_00607	Control_Batch2_Rep3	35.971265
GENE_00607	Control_Batch2_Rep6	24.851578
GENE_00607	Control_Batch3_Rep2	38.443049
GENE_00607	Control_Batch3_Rep5	28.406689
GENE_00607	Treatment_Batch1_Rep2	49.291419
GENE_00607	Treatment_Batch1_Rep5	34.831032
GENE_00607	Treatment_Batch2_Rep1	44.565408
GENE_00607	Treatment_Batch2_Rep4	42.814976
GENE_00607	Treatment_Batch3_Rep3	32.367340
GENE_00607	Treatment_Batch3_Rep6	36.663440
GENE_00608	Control_Batch1_Rep1	681.814377
GENE_00608	Control_Batch1_Rep4	608.387599
GENE_00608	Control_Batch2_Rep3	634.160072
GENE_00608	Control_Batch2_Rep6	595.766199
GENE_00608	Control_Batch3_Rep2	623.631678
GENE_00608	Control_Batch3_Rep5	667.557186
GENE_00608	Treatment_Batch1_Rep2	671.595578
GENE_00608	Treatment_Batch1_Rep5	636.178549
GENE_00608	Treatment_Batch2_Rep1	642.427496
GENE_00608	Treatment_Batch2_Rep4	646.981854
GENE_00608	Treatment_Batch3_Rep3	614.979452
GENE_00608	Treatment_Batch3_Rep6	681.939987
GENE_00609	Control_Batch1_Rep1	92.245475
GENE_00609	Control_Batch1_Rep4	70.391954
GENE_00609	Control_Batch2_Rep3	79.270009
GENE_00609	Control_Batch2_Rep6	84.629697
GENE_00609	Control_Batch3_Rep2	98.243346
GENE_00609	Control_Batch3_Rep5	82.379397
GENE_00609	Treatment_Batch1_Rep2	90.367601
GENE_00609	Treatment_Batch1_Rep5	80.930927
GENE_00609	Treatment_Batch2_Rep1	75.418383
GENE_00609	Treatment_Batch2_Rep4	86.309554
GENE_00609	Treatment_Batch3_Rep3	114.756931
GENE_00609	Treatment_Batch3_Rep6	86.525719
GENE_00610	Control_Batch1_Rep1	98.261484
GENE_00610	Control_Batch1_Rep4	121.677520
GENE_00610	Control_Batch2_Rep3	108.579928
GENE_00610	Control_Batch2_Rep6	118.212910
GENE_00610	Control_Batch3_Rep2	109.633879
GENE_00610	Control_Batch3_Rep5	86.640401
GENE_00610	Treatment_Batch1_Rep2	110.905692
GENE_00610	Treatment_Batch1_Rep5	113.713074
GENE_00610	Treatment_Batch2_Rep1	119.298169
GENE_00610	Treatment_Batch2_Rep4	113.493666
GENE_00610	Treatment_Batch3_Rep3	114.756931
GENE_00610	Treatment_Batch3_Rep6	109.990320
GENE_00611	Control_Batch1_Rep1	4.010673
GENE_00611	Control_Batch1_Rep4	3.016798
GENE_00611	Control_Batch2_Rep3	4.662942
GENE_00611	Control_Batch2_Rep6	6.716643
GENE_00611	Control_Batch3_Rep2	11.390533
GENE_00611	Control_Batch3_Rep5	1.420334
GENE_00611	Treatment_Batch1_Rep2	2.053809
GENE_00611	Treatment_Batch1_Rep5	2.048884
GENE_00611	Treatment_Batch2_Rep1	2.056865
GENE_00611	Treatment_Batch2_Rep4	1.359206
GENE_00611	Treatment_Batch3_Rep3	1.471243
GENE_00611	Treatment_Batch3_Rep6	0.000000
GENE_00612	Control_Batch1_Rep1	4622.300412
GENE_00612	Control_Batch1_Rep4	4665.980924
GENE_00612	Control_Batch2_Rep3	4680.261206
GENE_00612	Control_Batch2_Rep6	4682.171559
GENE_00612	Control_Batch3_Rep2	4640.218351
GENE_00612	Control_Batch3_Rep5	4628.869933
GENE_00612	Treatment_Batch1_Rep2	9507.082357
GENE_00612	Treatment_Batch1_Rep5	9321.398744
GENE_00612	Treatment_Batch2_Rep1	9538.368539
GENE_00612	Treatment_Batch2_Rep4	9502.206174
GENE_00612	Treatment_Batch3_Rep3	9671.949568
GENE_00612	Treatment_Batch3_Rep6	9733.410091
GENE_00613	Control_Batch1_Rep1	30.080046
GENE_00613	Control_Batch1_Rep4	20.111987
GENE_00613	Control_Batch2_Rep3	13.322691
GENE_00613	Control_Batch2_Rep6	12.761621
GENE_00613	Control_Batch3_Rep2	15.661983
GENE_00613	Control_Batch3_Rep5	24.145685
GENE_00613	Treatment_Batch1_Rep2	13.349759
GENE_00613	Treatment_Batch1_Rep5	7.171095
GENE_00613	Treatment_Batch2_Rep1	10.969947
GENE_00613	Treatment_Batch2_Rep4	8.834836
GENE_00613	Treatment_Batch3_Rep3	11.769942
GENE_00613	Treatment_Batch3_Rep6	19.064989
GENE_00614	Control_Batch1_Rep1	35.093387
GENE_00614	Control_Batch1_Rep4	42.235172
GENE_00614	Control_Batch2_Rep3	43.964879
GENE_00614	Control_Batch2_Rep6	45.673170
GENE_00614	Control_Batch3_Rep2	54.105031
GENE_00614	Control_Batch3_Rep5	44.030368
GENE_00614	Treatment_Batch1_Rep2	111.932596
GENE_00614	Treatment_Batch1_Rep5	94.248674
GENE_00614	Treatment_Batch2_Rep1	93.930167
GENE_00614	Treatment_Batch2_Rep4	91.066774
GENE_00614	Treatment_Batch3_Rep3	108.871960
GENE_00614	Treatment_Batch3_Rep6	102.657632
GENE_00615	Control_Batch1_Rep1	182.485613
GENE_00615	Control_Batch1_Rep4	197.097470
GENE_00615	Control_Batch2_Rep3	176.525650
GENE_00615	Control_Batch2_Rep6	173.289379
GENE_00615	Control_Batch3_Rep2	209.301043
GENE_00615	Control_Batch3_Rep5	171.860467
GENE_00615	Treatment_Batch1_Rep2	79.071651
GENE_00615	Treatment_Batch1_Rep5	108.590863
GENE_00615	Treatment_Batch2_Rep1	103.528871
GENE_00615	Treatment_Batch2_Rep4	86.989157
GENE_00615	Treatment_Batch3_Rep3	86.803320
GENE_00615	Treatment_Batch3_Rep6	83.592644
GENE_00616	Control_Batch1_Rep1	530.411479
GENE_00616	Control_Batch1_Rep4	492.743675
GENE_00616	Control_Batch2_Rep3	506.262243
GENE_00616	Control_Batch2_Rep6	494.344896
GENE_00616	Control_Batch3_Rep2	546.745581
GENE_00616	Control_Batch3_Rep5	477.232371
GENE_00616	Treatment_Batch1_Rep2	490.860377
GENE_00616	Treatment_Batch1_Rep5	541.929875
GENE_00616	Treatment_Batch2_Rep1	537.527382
GENE_00616	Treatment_Batch2_Rep4	526.012558
GENE_00616	Treatment_Batch3_Rep3	472.268910
GENE_00616	Treatment_Batch3_Rep6	579.282354
GENE_00617	Control_Batch1_Rep1	35.093387
GENE_00617	Control_Batch1_Rep4	32.179179
GENE_00617	Control_Batch2_Rep3	35.971265
GENE_00617	Control_Batch2_Rep6	28.209899
GENE_00617	Control_Batch3_Rep2	29.900149
GENE_00617	Control_Batch3_Rep5	29.827023
GENE_00617	Treatment_Batch1_Rep2	40.049278
GENE_00617	Treatment_Batch1_Rep5	36.879916
GENE_00617	Treatment_Batch2_Rep1	43.194165
GENE_00617	Treatment_Batch2_Rep4	33.300537
GENE_00617	Treatment_Batch3_Rep3	38.252310
GENE_00617	Treatment_Batch3_Rep6	36.663440
GENE_00618	Control_Batch1_Rep1	316.843152
GENE_00618	Control_Batch1_Rep4	319.780589
GENE_00618	Control_Batch2_Rep3	315.081633
GENE_00618	Control_Batch2_Rep6	344.563766
GENE_00618	Control_Batch3_Rep2	348.835071
GENE_00618	Control_Batch3_Rep5	318.154914
GENE_00618	Treatment_Batch1_Rep2	352.228262
GENE_00618	Treatment_Batch1_Rep5	334.992569
GENE_00618	Treatment_Batch2_Rep1	338.011479
GENE_00618	Treatment_Batch2_Rep4	326.888941
GENE_00618	Treatment_Batch3_Rep3	333.972095
GENE_00618	Treatment_Batch3_Rep6	356.368638
GENE_00619	Control_Batch1_Rep1	16.042691
GENE_00619	Control_Batch1_Rep4	20.111987
GENE_00619	Control_Batch2_Rep3	16.653363
GENE_00619	Control_Batch2_Rep6	20.149928
GENE_00619	Control_Batch3_Rep2	24.204882
GENE_00619	Control_Batch3_Rep5	18.464348
GENE_00619	Treatment_Batch1_Rep2	17.457377
GENE_00619	Treatment_Batch1_Rep5	16.391074
GENE_00619	Treatment_Batch2_Rep1	15.083677
GENE_00619	Treatment_Batch2_Rep4	16.990070
GENE_00619	Treatment_Batch3_Rep3	19.126155
GENE_00619	Treatment_Batch3_Rep6	17.598451
GENE_00620	Control_Batch1_Rep1	14.037355
GENE_00620	Control_Batch1_Rep4	17.095189
GENE_00620	Control_Batch2_Rep3	18.651767
GENE_00620	Control_Batch2_Rep6	10.746628
GENE_00620	Control_Batch3_Rep2	24.204882
GENE_00620	Control_Batch3_Rep5	19.884682
GENE_00620	Treatment_Batch1_Rep2	19.511187
GENE_00620	Treatment_Batch1_Rep5	23.562168
GENE_00620	Treatment_Batch2_Rep1	17.140542
GENE_00620	Treatment_Batch2_Rep4	23.106495
GENE_00620	Treatment_Batch3_Rep3	5.884971
GENE_00620	Treatment_Batch3_Rep6	14.665376
GENE_00621	Control_Batch1_Rep1	18.048028
GENE_00621	Control_Batch1_Rep4	12.067192
GENE_00621	Control_Batch2_Rep3	11.324287
GENE_00621	Control_Batch2_Rep6	18.806599
GENE_00621	Control_Batch3_Rep2	18.509616
GENE_00621	Control_Batch3_Rep5	17.044013
GENE_00621	Treatment_Batch1_Rep2	7.188332
GENE_00621	Treatment_Batch1_Rep5	8.195537
GENE_00621	Treatment_Batch2_Rep1	5.484973
GENE_00621	Treatment_Batch2_Rep4	7.475631
GENE_00621	Treatment_Batch3_Rep3	5.884971
GENE_00621	Treatment_Batch3_Rep6	4.399613
GENE_00622	Control_Batch1_Rep1	571.520875
GENE_00622	Control_Batch1_Rep4	543.023642
GENE_00622	Control_Batch2_Rep3	562.883678
GENE_00622	Control_Batch2_Rep6	599.796184
GENE_00622	Control_Batch3_Rep2	543.897947
GENE_00622	Control_Batch3_Rep5	573.815113
GENE_00622	Treatment_Batch1_Rep2	1157.321432
GENE_00622	Treatment_Batch1_Rep5	1146.350719
GENE_00622	Treatment_Batch2_Rep1	1234.118989
GENE_00622	Treatment_Batch2_Rep4	1128.820230
GENE_00622	Treatment_Batch3_Rep3	1187.292866
GENE_00622	Treatment_Batch3_Rep6	1157.098171
GENE_00623	Control_Batch1_Rep1	62.165429
GENE_00623	Control_Batch1_Rep4	62.347159
GENE_00623	Control_Batch2_Rep3	58.619839
GENE_00623	Control_Batch2_Rep6	61.793112
GENE_00623	Control_Batch3_Rep2	58.376481
GENE_00623	Control_Batch3_Rep5	55.393043
GENE_00623	Treatment_Batch1_Rep2	23.618805
GENE_00623	Treatment_Batch1_Rep5	29.708821
GENE_00623	Treatment_Batch2_Rep1	28.796110
GENE_00623	Treatment_Batch2_Rep4	36.018948
GENE_00623	Treatment_Batch3_Rep3	25.011126
GENE_00623	Treatment_Batch3_Rep6	32.263827
GENE_00624	Control_Batch1_Rep1	282.752433
GENE_00624	Control_Batch1_Rep4	285.590212
GENE_00624	Control_Batch2_Rep3	297.096000
GENE_00624	Control_Batch2_Rep6	315.682202
GENE_00624	Control_Batch3_Rep2	323.206372
GENE_00624	Control_Batch3_Rep5	309.632907
GENE_00624	Treatment_Batch1_Rep2	630.519396
GENE_00624	Treatment_Batch1_Rep5	636.178549
GENE_00624	Treatment_Batch2_Rep1	575.922195
GENE_00624	Treatment_Batch2_Rep4	625.914167
GENE_00624	Treatment_Batch3_Rep3	610.565724
GENE_00624	Treatment_Batch3_Rep6	598.347343
GENE_00625	Control_Batch1_Rep1	101.269488
GENE_00625	Control_Batch1_Rep4	88.492742
GENE_00625	Control_Batch2_Rep3	92.592700
GENE_00625	Control_Batch2_Rep6	79.256383
GENE_00625	Control_Batch3_Rep2	88.276630
GENE_00625	Control_Batch3_Rep5	93.742073
GENE_00625	Treatment_Batch1_Rep2	53.399037
GENE_00625	Treatment_Batch1_Rep5	49.173221
GENE_00625	Treatment_Batch2_Rep1	43.194165
GENE_00625	Treatment_Batch2_Rep4	42.135373
GENE_00625	Treatment_Batch3_Rep3	36.781068
GENE_00625	Treatment_Batch3_Rep6	48.395741
GENE_00626	Control_Batch1_Rep1	9.024014
GENE_00626	Control_Batch1_Rep4	3.016798
GENE_00626	Control_Batch2_Rep3	5.995211
GENE_00626	Control_Batch2_Rep6	10.746628
GENE_00626	Control_Batch3_Rep2	9.966716
GENE_00626	Control_Batch3_Rep5	7.101672
GENE_00626	Treatment_Batch1_Rep2	8.215236
GENE_00626	Treatment_Batch1_Rep5	6.146653
GENE_00626	Treatment_Batch2_Rep1	10.969947
GENE_00626	Treatment_Batch2_Rep4	8.834836
GENE_00626	Treatment_Batch3_Rep3	2.942485
GENE_00626	Treatment_Batch3_Rep6	5.866150
GENE_00627	Control_Batch1_Rep1	662.763682
GENE_00627	Control_Batch1_Rep4	681.796351
GENE_00627	Control_Batch2_Rep3	694.112180
GENE_00627	Control_Batch2_Rep6	686.440874
GENE_00627	Control_Batch3_Rep2	607.969695
GENE_00627	Control_Batch3_Rep5	677.499527
GENE_00627	Treatment_Batch1_Rep2	702.402715
GENE_00627	Treatment_Batch1_Rep5	719.158360
GENE_00627	Treatment_Batch2_Rep1	682.193552
GENE_00627	Treatment_Batch2_Rep4	708.146105
GENE_00627	Treatment_Batch3_Rep3	715.023957
GENE_00627	Treatment_Batch3_Rep6	761.133017
GENE_00628	Control_Batch1_Rep1	57.152088
GENE_00628	Control_Batch1_Rep4	57.319162
GENE_00628	Control_Batch2_Rep3	62.616646
GENE_00628	Control_Batch2_Rep6	58.434791
GENE_00628	Control_Batch3_Rep2	51.257398
GENE_00628	Control_Batch3_Rep5	69.596387
GENE_00628	Treatment_Batch1_Rep2	59.560464
GENE_00628	Treatment_Batch1_Rep5	59.417642
GENE_00628	Treatment_Batch2_Rep1	69.247788
GENE_00628	Treatment_Batch2_Rep4	53.009017
GENE_00628	Treatment_Batch3_Rep3	57.378466
GENE_00628	Treatment_Batch3_Rep6	57.194967
GENE_00629	Control_Batch1_Rep1	0.000000
GENE_00629	Control_Batch1_Rep4	1.005599
GENE_00629	Control_Batch2_Rep3	0.666135
